FMID,Credit,WIC,WICcash,SFMNP,SNAP
1006693,,Y,,Y,
1006691,,Y,,Y,
1006692,,Y,,Y,
1000007,,,,,
1007353,Y,Y,Y,Y,
1011459,Y,Y,,,Y
1003834,Y,Y,,Y,Y
1018060,Y,Y,Y,Y,Y
1006077,Y,Y,Y,Y,Y
1006078,Y,Y,Y,Y,Y
1005824,,,,,
1018115,Y,Y,,Y,Y
1012321,Y,Y,,Y,Y
1018140,Y,Y,,Y,
1003038,,,,,
1018625,Y,Y,Y,Y,Y
1018315,Y,,,,Y
1011160,Y,Y,,Y,
1004836,,,,,
1011448,Y,Y,,,Y
1002420,Y,Y,,Y,Y
1012127,Y,,,,
1007261,Y,Y,,Y,Y
1008303,Y,Y,Y,Y,Y
1012197,Y,,,,
1010216,,Y,,Y,
1012203,Y,Y,,,Y
1010606,Y,,,,Y
1002746,Y,Y,Y,Y,Y
1012460,Y,Y,Y,Y,Y
1012387,Y,Y,Y,Y,Y
1005625,,,,,
1004047,,,,,
1009525,Y,,,,
1005017,,,,,
1018435,Y,,Y,Y,
1004671,,,,,
1001518,Y,,,,
1006242,,,,,
1007065,,,,,
1019323,Y,Y,Y,Y,Y
1002770,,Y,,,
1007266,,,,,
1006645,,,,,
1006273,Y,Y,,Y,
1003225,,,,,
1010746,Y,,,Y,Y
1009918,Y,Y,,Y,Y
1007242,Y,Y,Y,Y,Y
1007250,Y,Y,Y,Y,Y
1009931,Y,Y,,Y,Y
1004538,Y,Y,Y,Y,
1005425,,,,,
1006544,,,,,
1010108,Y,,,,
1002979,,,,,
1005650,,,,,
1000275,,Y,,,
1010870,Y,,,,
1003040,,,,,
1009257,Y,,,,
1010251,Y,,,,
1001762,Y,Y,,Y,
1000681,Y,Y,Y,Y,Y
1000747,,,,,
1012089,Y,Y,Y,Y,
1003624,,,,,
1000043,,Y,Y,Y,
1005734,Y,Y,Y,Y,Y
1006449,Y,Y,,Y,Y
1011577,Y,,,,
1018166,Y,,,Y,
1009315,Y,,,,
1008945,Y,,,,Y
1000576,Y,,,,
1019441,Y,Y,,Y,Y
1008703,Y,,,,
1001224,,,,,
1001116,,,,,
1002689,,,,,
1000267,,,,,
1005319,Y,Y,,Y,
1006945,,,,,
1019443,Y,Y,Y,Y,
1012037,Y,Y,,,
1001386,Y,,,,
1007444,,,,,
1016872,Y,Y,,Y,
1005955,,,,,
1012159,Y,,,,Y
1008022,,Y,,Y,
1005282,Y,Y,,Y,Y
1004315,,,,,
1002004,,,,,
1005717,,,,,
1006283,,,,,
1019515,Y,Y,Y,Y,
1011280,Y,,,Y,
1001734,Y,,,,
1019445,Y,Y,,Y,Y
1018137,Y,,,,
1018167,Y,,,,Y
1018172,Y,,,,Y
1008348,Y,Y,,Y,
1019237,Y,,,,
1001584,,Y,,Y,
1002508,,,,,
1018269,Y,,,,Y
1012696,Y,,,,
1003397,,,,,
1012149,Y,Y,,Y,Y
1004487,,,,,
1011680,Y,,,,
1005619,Y,Y,Y,Y,Y
1018773,Y,,,,Y
1005861,,,,,
1003489,Y,Y,,Y,Y
1019610,Y,,,,
1002078,Y,,,,
1003518,,,,,
1000331,,,Y,Y,
1000330,,,Y,Y,
1000936,,,,,
1005781,,Y,Y,Y,Y
1002724,Y,,,,
1002725,Y,,,,
1002726,Y,,,,
1019442,Y,Y,Y,Y,Y
1000517,,,,,
1004859,,,,,
1004465,Y,Y,Y,Y,
1018189,Y,,,,
1006842,,,,,
1001621,,,,,
1007634,,,,,
1004905,,,,,
1007594,,Y,,,
1011872,Y,,,,
1019395,Y,,,,
1006848,,,,,
1003871,,,,,
1003872,,,,,
1003665,Y,,,,Y
1012353,Y,Y,,Y,Y
1002794,,,,,
1005028,,,,,
1010070,,,,,
1018867,Y,,,,Y
1018865,Y,Y,,,Y
1003922,,,,,
1007800,,,,,
1010838,Y,,,,
1000471,,,,,
1011579,Y,,,,
1010270,,,,Y,Y
1005767,Y,Y,Y,Y,Y
1004597,Y,Y,,Y,Y
1011164,Y,Y,,Y,Y
1011166,Y,Y,,Y,Y
1004595,Y,Y,,Y,Y
1004596,Y,Y,,Y,Y
1018719,Y,Y,Y,Y,Y
1019455,Y,Y,,Y,Y
1002005,,,,,
1007416,Y,,,Y,
1006733,Y,,,,
1003066,,Y,,Y,Y
1018271,Y,Y,Y,Y,Y
1004885,,Y,Y,Y,
1018448,Y,Y,Y,,Y
1001952,,,,,
1000975,,,,,
1001280,Y,Y,Y,Y,Y
1018544,Y,,Y,,Y
1005542,,,,,
1008144,Y,Y,,,
1000001,,,,,
1010462,Y,Y,Y,Y,Y
1006850,,,,,
1003008,,Y,Y,Y,
1000564,,,,,
1009082,Y,,,,
1007510,,,,,
1001161,Y,Y,,Y,Y
1007449,,,,,
1009032,Y,Y,,,
1002351,,,,,
1006483,,,,,
1011200,Y,Y,Y,,Y
1012391,Y,,,,Y
1001770,,,,,
1010613,Y,,,,
1010814,Y,Y,,Y,Y
1011141,Y,,,,
1009066,Y,,,,
1009896,,,,,
1008291,,,,,
1009039,,,,,
1012436,Y,,,,
1003105,,,,,
1007712,,,,,
1018128,Y,,Y,Y,Y
1018988,Y,Y,,,Y
1004795,Y,Y,,Y,Y
1010801,Y,,,,
1006201,,,,,
1000487,,Y,,Y,
1000485,Y,Y,,Y,
1019319,Y,Y,,Y,Y
1004337,Y,Y,Y,,
1012179,Y,,Y,Y,Y
1000786,,,,,
1001875,Y,,,,
1005359,Y,Y,Y,Y,Y
1018255,Y,Y,,Y,Y
1001613,,,,,
1007423,,,,,
1011255,Y,,,,
1007363,,,,,
1018511,Y,Y,Y,Y,
1008985,Y,Y,,Y,Y
1005576,,,,,
1018804,Y,Y,Y,Y,Y
1018070,Y,Y,Y,Y,Y
1004906,,,,,
1000130,Y,,,,
1009341,Y,,,,
1008456,,,,,
1018769,Y,Y,,Y,Y
1018771,Y,Y,,Y,Y
1001065,,,,,
1011044,Y,Y,,,Y
1010901,Y,,,,
1008498,Y,,Y,Y,Y
1016822,Y,,,,
1018601,Y,Y,,Y,Y
1009811,Y,,,,Y
1005772,,,Y,Y,
1002367,,Y,Y,Y,
1011811,Y,Y,,Y,Y
1009807,,,,,
1012577,Y,,,,
1000164,,,,,
1007801,,,,,
1010560,Y,Y,,Y,Y
1002858,,,,,
1003169,Y,Y,Y,,Y
1006614,,,,,
1005480,Y,Y,,,
1011124,Y,,,,
1005350,,,,,
1006813,Y,Y,Y,Y,Y
1010600,Y,,,,Y
1004866,,Y,,Y,
1007091,,,,,
1019469,Y,Y,Y,Y,Y
1002266,,,,,
1018814,Y,,,,
1012675,Y,Y,,Y,
1018803,Y,,,,
1007814,Y,,,,
1006104,Y,,,,
1012070,Y,,,,
1012072,Y,,,,
1006100,Y,,,,
1006101,Y,,,,
1006103,Y,,,,
1010009,Y,,,,
1006721,,,,,
1010014,,,,,
1007377,,,,,
1000596,Y,,,,Y
1005205,Y,,,,
1007143,,,,,
1008895,Y,,,,
1009846,Y,,,,
1001467,Y,,,,
1018557,Y,Y,,Y,Y
1002488,,Y,,,Y
1004797,Y,Y,,Y,Y
1004798,Y,Y,,Y,Y
1000090,Y,Y,Y,Y,Y
1004111,,,,,
1006720,Y,Y,Y,Y,Y
1011189,Y,Y,Y,Y,Y
1010353,Y,Y,Y,Y,Y
1003836,Y,,,,
1002553,,,,,
1003583,,,,,
1006898,Y,,,,
1002580,,,,,
1002579,,Y,,Y,
1006690,,,,,
1007438,,,,,
1008776,Y,Y,,Y,
1003162,,,,,
1006248,,,,,
1018109,Y,Y,,Y,Y
1018118,Y,Y,,Y,Y
1011934,Y,Y,,Y,Y
1011935,Y,Y,,Y,Y
1012499,Y,Y,Y,Y,Y
1005918,,,,,
1004837,,,,,
1018234,Y,Y,,Y,
1008062,Y,,,,Y
1002114,Y,Y,Y,Y,Y
1002115,Y,Y,Y,Y,Y
1002571,,,,,
1018545,Y,,,,Y
1001242,Y,Y,Y,Y,Y
1012812,Y,,,,Y
1012103,Y,Y,,Y,Y
1004809,,,,,
1011805,Y,Y,Y,Y,Y
1009893,Y,Y,Y,Y,Y
1002758,Y,,,,
1005015,,,,,
1019385,Y,,,,
1018682,Y,Y,Y,Y,Y
1001657,Y,,,,Y
1003766,Y,Y,Y,Y,Y
1018138,Y,Y,Y,Y,Y
1009214,Y,,,,
1018384,Y,,,,Y
1019599,Y,,,,
1003707,Y,Y,Y,Y,Y
1005474,,,,,
1009897,Y,Y,,Y,Y
1012008,Y,,,,Y
1007805,,,,,
1017950,Y,,,,Y
1002526,Y,,,,
1011017,Y,,,Y,
1017962,Y,,,Y,
1002614,Y,,,,
1008693,,Y,,Y,
1018783,Y,Y,Y,Y,Y
1001671,,,,,
1004071,Y,Y,,Y,Y
1010885,Y,Y,,Y,Y
1019511,Y,,,,
1007291,Y,Y,Y,Y,Y
1007290,Y,Y,Y,Y,Y
1008437,Y,,,,
1003655,Y,,,Y,Y
1005849,,,,,
1010445,Y,Y,Y,Y,
1003873,,,,,
1009071,,,,,
1001461,Y,Y,,Y,Y
1002313,Y,,,,
1001174,Y,Y,,Y,Y
1001173,,,,,Y
1012327,Y,,,Y,Y
1005959,,,,,
1010101,,,,,
1011377,Y,Y,,Y,Y
1002503,,,,,
1000009,,,,Y,
1007106,,,,,
1018371,Y,,,,
1019091,Y,,,Y,Y
1018614,Y,,,,
1018098,Y,,,,Y
1011996,Y,,,,Y
1002001,,,,,
1006196,,,,,
1010387,Y,Y,,Y,Y
1000948,Y,Y,Y,Y,Y
1000947,Y,,Y,Y,Y
1007168,,,,,
1007178,,,,,
1007174,,,,,
1002233,,,,,
1008706,Y,,,,
1016804,Y,Y,,Y,Y
1004774,,Y,,Y,
1004293,,,,,
1005441,Y,Y,,Y,Y
1012144,Y,Y,,Y,Y
1008290,Y,Y,,,Y
1007251,,,,,
1007441,,,,,
1009393,Y,,,,
1006125,,,,,
1006130,,,,,
1002063,Y,Y,Y,Y,Y
1001748,,,,,
1007489,,,,,
1009518,Y,,,,
1006254,,,,,
1018567,Y,Y,Y,Y,Y
1002509,,,,,
1000968,Y,,,,
1006157,Y,,,,Y
1007292,,,,,
1004002,,,,,
1010997,Y,,,,Y
1012661,Y,Y,Y,Y,Y
1007293,,,,,
1010806,Y,,,Y,Y
1000672,Y,Y,,,
1004687,Y,,,,Y
1008707,,,,,
1005560,Y,,,Y,Y
1011836,Y,,,,
1019305,Y,Y,,Y,Y
1011744,Y,Y,Y,Y,Y
1005083,,,,,
1018952,Y,,,,Y
1000365,,,,,
1010109,Y,,,Y,
1001649,Y,Y,,,Y
1009935,,Y,,Y,
1008940,Y,,,,
1009055,,,,,
1002532,Y,,Y,,
1019173,Y,,,,Y
1004054,Y,,Y,,Y
1001355,Y,Y,,Y,Y
1001134,Y,Y,,Y,Y
1012677,Y,Y,Y,Y,Y
1002023,,,,,
1012368,Y,,,,
1009160,Y,,,,
1018612,Y,Y,,Y,Y
1003605,,,Y,,
1019452,Y,,,,Y
1019453,Y,,,,Y
1002551,Y,,,,
1007066,,,,,
1007190,,,,,
1001375,,,,,
1004012,,,,,
1010751,Y,Y,,Y,Y
1008463,Y,,,,
1007692,,Y,,Y,Y
1012316,Y,Y,,Y,Y
1000026,,,,,
1009879,Y,,Y,Y,Y
1018421,Y,,,,Y
1005098,Y,Y,,Y,Y
1006516,Y,,,,Y
1011770,Y,,,,Y
1000438,,,,,
1007579,,,,,
1007368,,,,,
1003089,,,,,
1000488,,,,,
1004318,,Y,,Y,
1018851,Y,,,,Y
1010595,Y,Y,Y,Y,Y
1005135,Y,Y,,Y,
1003588,Y,,,Y,Y
1010031,Y,,,,Y
1018839,Y,Y,,Y,
1016907,Y,,,,Y
1001484,,,,,
1012802,Y,,,Y,Y
1016772,Y,,,,
1000812,,,,,
1000875,,,,,
1007295,Y,,,,
1000165,Y,,,,
1007264,Y,,,,
1009016,,,,,
1007711,,Y,,,
1012266,Y,,,,
1008709,Y,,,,
1011259,Y,,,Y,
1004486,Y,,,,
1018784,Y,,,,
1007635,,,,,
1000259,,,,,
1010929,Y,Y,,,Y
1004088,Y,Y,,Y,
1001283,,,,,
1003077,,,,Y,
1000093,Y,Y,Y,Y,Y
1008710,Y,,,,
1005672,,,,,
1012752,Y,,,,
1003194,Y,Y,Y,,
1006336,,,,,
1018312,Y,Y,,Y,Y
1012351,Y,,,,Y
1001164,,,,,
1003598,,,,,
1008735,Y,,,,
1019277,Y,Y,,Y,Y
1003235,,,,,
1002928,,,,,
1003311,,,,,
1011219,Y,Y,,,Y
1000076,Y,Y,Y,Y,Y
1004893,Y,,,,
1007198,,,,,
1004402,,,,,
1000123,,Y,,Y,Y
1019041,Y,,,,
1007809,Y,Y,Y,Y,Y
1007810,Y,,,,
1004429,Y,Y,,Y,Y
1006894,,,,,
1007641,,,,,
1012278,Y,,,,Y
1011940,Y,Y,Y,Y,
1011217,Y,Y,,,Y
1007227,,,,,
1005615,,,,,
1009337,Y,,,,
1012766,Y,Y,,Y,
1007657,,,,,
1007498,,,,,
1007476,,,,,
1007512,,,,,
1000291,,,,,
1000153,,,,,
1004260,,,,,
1018211,Y,Y,,,Y
1000032,,,,,
1011056,Y,,,,
1003761,,,,,
1011758,Y,,Y,Y,Y
1000155,Y,,,Y,Y
1001522,Y,Y,Y,Y,Y
1000361,Y,Y,Y,Y,
1007120,,,,,
1010555,Y,,,,
1001980,,,,,
1010401,,,,,
1000082,Y,Y,Y,Y,Y
1000094,Y,Y,Y,Y,Y
1009544,Y,,,,
1000420,,,,,
1009353,Y,,,,
1004682,Y,,,Y,Y
1002368,,Y,Y,Y,
1012100,Y,Y,Y,Y,Y
1018918,Y,Y,,Y,
1003774,,,,,
1000761,,,,,
1012145,Y,Y,,Y,Y
1016809,Y,,,,
1004489,,,,,
1000927,,,,,
1018568,Y,Y,Y,Y,Y
1002656,Y,Y,,Y,Y
1003874,,,,,
1011975,Y,Y,Y,Y,Y
1001749,,Y,,,
1006353,Y,,,,
1006352,Y,,,,
1008850,Y,,,,
1009177,Y,,,,
1000722,Y,Y,,Y,Y
1001728,,,,,
1001729,,,,,
1000726,,,,,
1006631,Y,,,,
1007648,,,,,
1009788,,,,,
1008425,,,,,
1003815,Y,,,,
1002547,,Y,,,
1002281,,,,,
1012424,Y,,,,Y
1006600,,Y,,Y,Y
1012080,Y,,,Y,
1010057,Y,,,,Y
1012534,Y,Y,,Y,Y
1003290,Y,Y,,,
1009627,Y,Y,,,
1010309,Y,Y,,Y,Y
1003107,,,,,
1010459,Y,Y,,Y,
1010460,Y,Y,,Y,
1010313,Y,Y,Y,Y,Y
1002790,,,,,
1019526,Y,,,,Y
1018451,Y,,,,
1005541,,,,,
1001221,Y,Y,Y,Y,Y
1007451,,,,,
1000446,,,,,
1018342,Y,,,,
1009321,Y,,,,
1000196,,,,,
1006309,,,,,
1009383,Y,,,,
1001052,Y,,,,Y
1001960,,,,,
1001098,Y,,,,
1009378,Y,,,,
1005965,,,,,
1003436,,Y,Y,Y,Y
1006064,Y,,,,Y
1000077,Y,Y,Y,Y,
1005724,Y,Y,Y,,
1007811,,,,,
1012116,Y,,,,
1009198,Y,,,,
1000186,Y,,,,Y
1005029,,Y,,,
1009557,Y,,,,
1001761,,,,,
1000699,Y,,,,
1004864,Y,Y,Y,Y,Y
1008736,Y,,,,
1007812,,,,,
1008313,Y,,,,
1002779,,,,,
1002393,,,,,
1001718,,,,,
1008257,Y,,,,
1002322,,,,,
1011279,Y,,,,
1019545,Y,Y,Y,Y,Y
1002361,,,,,
1000960,,,,,
1019036,Y,Y,,Y,
1008171,Y,,,,
1012659,Y,Y,Y,Y,Y
1009742,Y,,,,
1011691,Y,Y,Y,Y,
1001218,Y,Y,Y,Y,
1009739,Y,,,,
1006444,,,,,
1001684,,,,,
1003802,,,,,
1009170,Y,,,,
1010978,Y,,,,Y
1012530,Y,Y,,Y,Y
1001343,,,,,
1019112,Y,,,,
1006214,,Y,,Y,
1009161,Y,,,,
1002357,,,,,
1007271,Y,Y,Y,Y,
1016812,Y,,,,
1019092,Y,Y,Y,Y,Y
1000087,Y,Y,Y,Y,Y
1011971,Y,Y,,Y,Y
1007351,Y,Y,Y,Y,Y
1008239,,,,,Y
1011506,Y,,,,
1010528,Y,Y,,,Y
1002647,,Y,,Y,Y
1003549,Y,,,,
1000105,Y,Y,Y,Y,Y
1010112,Y,Y,,Y,
1018180,Y,Y,,Y,
1005429,Y,Y,,Y,
1005785,,,,Y,
1012487,Y,Y,,Y,Y
1009707,Y,Y,Y,Y,Y
1008173,Y,,,,Y
1009756,Y,Y,,Y,Y
1001414,,,,,
1002754,Y,,,,
1019481,Y,Y,,,Y
1017966,Y,Y,Y,Y,Y
1017969,Y,Y,Y,Y,Y
1001422,Y,Y,Y,Y,Y
1000871,,,,,
1008445,,Y,,,
1002133,Y,Y,,Y,Y
1005513,,,,,
1003053,,,,,
1002765,Y,Y,,Y,Y
1007379,,,,,
1000393,,,,,
1011281,Y,,,,
1011592,Y,,,,
1009890,Y,Y,,Y,
1009266,Y,,,,
1012275,Y,,,,
1010747,Y,,,,
1004871,,,,,
1010222,Y,,,,
1019437,Y,Y,,Y,Y
1005742,,,,,
1009256,Y,,,,
1011955,Y,,,,
1010943,Y,Y,Y,Y,Y
1009461,Y,,,,
1008363,Y,Y,,Y,Y
1018923,Y,,,,Y
1009087,Y,Y,,,
1000359,,,,,
1002629,Y,Y,,Y,Y
1000694,,,,,
1000379,Y,,,,
1004278,Y,,Y,Y,Y
1003153,,,,,
1010761,Y,,,,
1005755,,,,,
1005003,,,,,
1018616,Y,,Y,Y,
1008133,Y,Y,,Y,Y
1000373,,Y,Y,Y,
1000372,,Y,Y,Y,
1000374,,Y,Y,Y,
1005554,Y,,,Y,Y
1019015,Y,Y,,,
1005195,Y,Y,,Y,Y
1006864,Y,,Y,Y,
1005628,Y,,Y,Y,
1009661,Y,,,,
1007838,,,,,
1001494,,,,,
1005599,Y,,,Y,
1017999,Y,,,,Y
1010488,Y,,,Y,
1007574,,,,,
1009484,Y,,,,
1008376,Y,,,,
1008992,Y,Y,,,
1004890,Y,Y,,Y,Y
1007595,,Y,,,
1011210,Y,,Y,Y,Y
1018476,Y,Y,,Y,Y
1009490,Y,,,,
1004441,Y,,,,
1001101,,,,Y,Y
1003445,,,,,
1001080,,Y,,,
1011898,Y,,,,
1004505,,,,,
1005211,,,,,
1007693,,Y,,Y,
1011997,Y,,Y,,Y
1016854,Y,,,Y,Y
1011239,Y,,,,
1003459,,,,Y,
1003458,,,,Y,
1006280,Y,Y,,Y,Y
1009735,Y,,,,
1007181,,,,,
1006112,,,,,
1006067,,,,,
1007214,,,,,
1003671,,,,Y,
1000383,Y,,,Y,
1011873,Y,,,,Y
1016901,Y,,,,
1001642,,,,,
1001765,Y,,,Y,
1007045,,,,,
1011738,Y,Y,,Y,Y
1019138,Y,,,,Y
1009350,Y,,,,
1002735,,,,Y,
1010236,Y,,,Y,
1006120,,,,,
1002167,,,,,
1007414,,,,,
1003982,Y,Y,,,Y
1007354,Y,Y,Y,Y,Y
1010347,Y,Y,Y,Y,Y
1009232,Y,,,,
1008720,Y,Y,,Y,Y
1019075,Y,,Y,,Y
1007771,,,,,
1009450,Y,,,,
1019384,Y,Y,Y,Y,Y
1004739,,,,,
1004085,,,,,
1009183,Y,,,,
1018994,Y,Y,Y,Y,Y
1001625,Y,,,,
1012405,Y,,,,
1000016,Y,,,,Y
1018869,Y,Y,,,Y
1000710,Y,Y,,,Y
1018870,Y,Y,,,Y
1018279,Y,Y,,Y,Y
1010472,Y,,,,
1012690,Y,Y,,Y,Y
1008163,Y,,,,
1018768,Y,,,Y,Y
1009492,Y,,,,
1012657,Y,Y,Y,Y,Y
1019047,Y,,,,
1000574,Y,,,,Y
1003466,,,,,
1016876,Y,Y,Y,Y,Y
1005799,Y,,,,Y
1002602,Y,Y,,Y,Y
1019596,Y,Y,Y,Y,Y
1000480,,Y,Y,Y,
1018285,Y,,,,Y
1010850,Y,Y,Y,Y,
1018370,Y,Y,,Y,Y
1002172,,,,,
1011014,Y,Y,,Y,Y
1018959,Y,,,Y,Y
1008996,Y,Y,Y,,
1003140,Y,Y,,Y,Y
1001841,,,,,
1011220,Y,,,,Y
1000229,Y,Y,,Y,Y
1010404,Y,,,,Y
1006313,,,,,
1019181,Y,,,,
1019303,Y,,,,
1008041,Y,,,,
1003818,Y,Y,Y,Y,Y
1008326,Y,,,,Y
1010828,Y,,,,Y
1007553,,,,,
1011127,Y,,,,Y
1018736,Y,,,,Y
1008073,Y,,Y,,Y
1019544,Y,,,,
1003881,Y,,,Y,
1009848,Y,,,Y,
1010232,Y,,,Y,Y
1011799,Y,Y,Y,,
1009560,Y,,,,
1000166,Y,,,,Y
1018799,Y,,,,
1006241,,,,,
1002783,Y,Y,Y,Y,
1003644,Y,,,,
1010536,Y,,,,
1009559,Y,,,,
1006432,,,,,
1018564,Y,,,,
1019166,Y,,Y,,Y
1011169,Y,,,,
1008367,Y,,,,
1011397,Y,,,,
1003392,Y,Y,Y,,
1009561,Y,,,,
1008717,Y,,,,
1009910,Y,,,,
1017942,Y,,,,
1011028,Y,,,,Y
1000826,Y,,,,
1004892,,,,,
1007860,,,,,
1002090,Y,,,,
1006158,Y,,,,
1003154,,,,,
1000336,,,,Y,
1003374,,,,,
1012409,Y,,,,Y
1003529,,,,,
1011244,Y,,,Y,Y
1018515,Y,,,,Y
1004722,Y,Y,,Y,Y
1009503,Y,,,,
1005626,,,,,
1003842,Y,,,,
1002310,Y,,,Y,Y
1018114,Y,,,,Y
1001776,,,,,
1010827,Y,,,,Y
1001297,Y,Y,Y,Y,Y
1001964,Y,,,Y,
1007289,Y,Y,Y,Y,Y
1009563,Y,,,,
1008738,,,,,
1002260,,,,,
1003788,,,,,
1000937,Y,,,,Y
1012357,Y,,,,
1009685,Y,Y,Y,Y,Y
1003925,,,,,
1005085,Y,Y,,Y,
1012121,Y,Y,,,Y
1018820,Y,Y,,,Y
1019001,Y,Y,,Y,
1008427,Y,Y,,Y,Y
1003379,Y,Y,,Y,Y
1008433,Y,Y,,Y,Y
1008473,Y,,,,
1005416,,,,Y,
1006700,,,,,
1012633,Y,Y,,Y,Y
1003075,,,,,
1006633,,,,,
1006896,,,,,
1018609,Y,,,,
1005683,,,,,
1004334,,,,,
1009494,Y,,,,
1018002,Y,Y,,,
1010745,Y,,,,
1004753,,Y,,Y,Y
1012541,Y,,,,
1009647,Y,,,,
1008419,Y,,,Y,
1019504,Y,,,,
1018248,Y,,,Y,Y
1005975,Y,,,,
1001863,,,,,
1018422,Y,,,Y,
1011764,Y,,,,
1009477,Y,,,,
1016917,Y,,,,
1008742,Y,,,,
1008728,Y,,,,Y
1006754,Y,,,,
1003738,,Y,,Y,Y
1008809,Y,,,,
1011497,Y,,,,
1009240,Y,,,,
1004531,,,,,
1001720,,,,,
1011599,Y,Y,,,Y
1006069,Y,,,,
1019517,Y,Y,,Y,
1009302,Y,,,,
1005410,Y,,,,
1006013,Y,Y,,Y,Y
1009955,Y,,Y,Y,Y
1006619,,,,,
1005239,,Y,Y,Y,
1003823,,,,,
1011059,Y,,,,
1011060,Y,,,,
1002645,Y,,,,Y
1000182,,,,,
1009459,Y,,,,
1005768,,,,,
1003119,,,,,
1004180,Y,,,Y,Y
1002101,Y,Y,Y,Y,Y
1004981,,,,,
1010855,Y,,,Y,Y
1009566,Y,,,,
1009505,Y,,,,
1003196,,,,,
1010364,,,,,
1003640,,,,,
1003552,,,,,
1003133,Y,,,Y,Y
1012826,Y,,,,Y
1018628,Y,Y,Y,Y,Y
1011630,Y,,,,Y
1000181,,,,,
1018431,Y,,,,Y
1001457,Y,,,,
1010800,Y,,,,Y
1010494,Y,,,Y,Y
1009992,Y,,,,
1009349,Y,,,,
1012057,Y,Y,,Y,Y
1008448,Y,,,,Y
1018689,Y,,,,Y
1018624,Y,Y,Y,Y,Y
1003540,,,,,
1000278,Y,,,,
1004908,Y,Y,Y,Y,Y
1006917,,,,,
1009527,Y,,,,
1010938,Y,,,,
1001866,Y,,,,
1010798,Y,,,,Y
1000851,,,,,
1008813,Y,,,,
1010413,Y,,,Y,Y
1000429,Y,,,Y,
1011757,Y,Y,Y,Y,Y
1000648,,,,,
1012554,Y,,,,
1018868,Y,,,,
1012799,Y,Y,Y,,Y
1008152,Y,,Y,Y,Y
1008215,Y,Y,Y,Y,
1009368,Y,,,,
1008826,Y,Y,,Y,Y
1008827,Y,Y,,Y,Y
1000876,,,,,
1006521,Y,,,,
1009565,Y,,,,
1012013,Y,,,,
1003002,Y,,,Y,
1019228,Y,,,,
1008345,Y,,,Y,Y
1001589,,,,,
1001983,Y,,,,
1011750,Y,,,,Y
1000945,,,,,
1007452,,,,,
1003104,,,,,
1004670,Y,,,,
1008126,,,,,Y
1007777,Y,,,,
1009311,Y,,,,
1007071,,,,,
1004600,,Y,,Y,
1003833,Y,Y,,Y,Y
1010102,,,,,
1002633,Y,,,,
1004355,Y,,,,Y
1000218,,Y,,Y,Y
1012215,Y,Y,,,Y
1003505,,,,,
1012533,Y,Y,,Y,Y
1017961,Y,Y,,,Y
1007713,,,,,
1018623,Y,Y,Y,Y,Y
1001586,,Y,,Y,
1002288,,,,,
1009814,Y,,,,
1009802,Y,,,Y,Y
1002259,Y,Y,,Y,Y
1008365,Y,,,,
1009623,Y,,,,
1007041,,,,,
1004544,,,,,
1005632,,,,,
1000547,,,,,
1004209,,,,,
1009291,Y,,,,
1003463,,,,,
1004897,,,,,
1003618,,,,,
1009406,Y,,,,
1009754,,,,,
1004291,Y,Y,,Y,
1004642,,,,,
1012595,Y,,,,Y
1008704,Y,,,,
1009939,Y,Y,Y,Y,Y
1008388,Y,Y,,Y,Y
1007453,,,,,
1005574,,,,,
1007370,,Y,,,
1003076,Y,Y,Y,Y,Y
1003812,,Y,Y,Y,
1009195,Y,,,,
1000078,Y,Y,Y,Y,Y
1004148,,Y,Y,Y,
1009385,Y,,,,
1000224,,,,,
1007623,,,,,
1006481,,,,,
1010207,,,,,
1007437,,,,,
1010205,Y,,,,
1010784,Y,Y,,,Y
1019535,Y,Y,Y,Y,Y
1008394,Y,,,Y,Y
1003993,,,,,
1009268,Y,,,,
1002152,,Y,Y,Y,
1008108,Y,Y,,Y,Y
1006682,,,,,
1006616,,,,,
1003960,,Y,,Y,Y
1000200,,,,,
1005639,Y,,,Y,Y
1001804,Y,,,Y,Y
1010794,Y,,,,
1019393,Y,,,,
1003415,Y,,,,
1009363,Y,,,,
1004745,,,,,
1008198,Y,,,,Y
1012096,Y,,,,
1019213,Y,,,Y,Y
1000563,Y,,,,
1005071,,,,,
1000411,Y,,,,
1006324,,Y,,Y,
1018806,Y,,,,
1000728,,,,,
1001417,,,,,
1001984,,,,,
1001903,,,,,
1006729,,,,,
1009564,Y,,,,
1010767,Y,,,,
1003074,Y,Y,,Y,Y
1003213,,,,,
1005287,Y,Y,Y,Y,Y
1006810,,,,,
1009548,Y,,,,
1001096,,,,,
1007188,,,,,
1006096,,,,,
1007785,,,,,
1000079,Y,Y,Y,Y,Y
1011604,Y,,,,Y
1004959,,,,,
1004523,,,,,
1012217,Y,,,,Y
1005385,,,Y,Y,
1000467,,,,,
1011543,Y,,,Y,Y
1004250,,,,,
1002713,,,,Y,
1018933,Y,,,,Y
1002041,Y,Y,,Y,
1009397,Y,,,,
1003747,,,,,
1002997,,,,,
1018436,Y,Y,,Y,Y
1018040,Y,,,,Y
1002324,,,,,
1002618,Y,Y,,Y,Y
1007448,,,,,
1012516,Y,Y,Y,Y,Y
1006885,,,,,
1002443,,,,,
1009678,Y,,,,Y
1001439,Y,,,,
1008037,,,,,
1006642,Y,Y,,Y,Y
1000014,,,,,
1005006,Y,Y,Y,Y,Y
